Model,Labels,lr,dense_weight_alpha,snippet_duration_s,batch size,data_augmentation,ME,MAE,MSE,RMSE,loss_function,oversampling,oversampling_tolerance,oversampling_ratio,oversampling_method,R2
allconv_01,['Wonder'],0.01,0.0,29.98575963718821,32,0,0.5185021162033081,5.589202880859375,46.78882598876953,6.840235710144043,MAE,True,0.5,1.4,adaptive_density_oversampling,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,32,0,-2.741575002670288,4.518464088439941,33.79883575439453,5.813676834106445,MAE,True,0.5,1.4,adaptive_density_oversampling,
allconv_01,['Nostalgia'],0.01,0.0,29.98575963718821,32,0,-6.170202732086182,7.843649864196777,104.6191864013672,10.228352546691896,MAE,True,0.5,1.4,adaptive_density_oversampling,
allconv_01,['Tenderness'],0.01,0.0,29.98575963718821,32,0,-2.253898859024048,4.541614532470703,38.62504959106445,6.214905261993408,MAE,True,0.5,1.4,adaptive_density_oversampling,
allconv_01,['Peacfulness'],0.01,0.0,29.98575963718821,32,0,-11.75007152557373,11.75007152557373,204.84576416015625,14.312434196472168,MAE,True,0.5,1.4,adaptive_density_oversampling,
allconv_01,['Joy'],0.01,0.0,29.98575963718821,32,0,1.6436192989349363,9.460186004638672,151.9593505859375,12.327178955078123,MAE,True,0.5,1.4,adaptive_density_oversampling,
allconv_01,['Power'],0.01,0.0,29.98575963718821,32,0,-3.606922864913941,5.733245849609375,71.94949340820312,8.482304573059082,MAE,True,0.5,1.4,adaptive_density_oversampling,
allconv_01,['Tension'],0.01,0.0,29.98575963718821,32,0,-1.3954554796218872,4.812488079071045,48.62965774536133,6.973496913909912,MAE,True,0.5,1.4,adaptive_density_oversampling,
allconv_01,['Sadness'],0.01,0.0,29.98575963718821,32,0,1.2098726034164429,3.084412813186645,17.408828735351562,4.172389030456543,MAE,True,0.5,1.4,adaptive_density_oversampling,
allconv_01,['Sadness'],0.01,0.0,29.98575963718821,32,0,-1.2806625366210938,2.2079036235809326,14.913616180419922,3.861815214157105,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Wonder'],0.01,0.0,29.98575963718821,32,0,-1.1867311000823977,5.442233085632324,60.25687789916992,7.762530326843262,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,32,0,-1.4124830961227417,4.07368803024292,25.51969718933105,5.051702499389648,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Nostalgia'],0.01,0.0,29.98575963718821,32,0,-3.2753732204437256,6.042901992797852,64.60890197753906,8.03796672821045,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Tenderness'],0.01,0.0,29.98575963718821,32,0,-3.171997308731079,5.354304790496826,50.37472915649414,7.09751558303833,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Peacfulness'],0.01,0.0,29.98575963718821,32,0,-5.2387003898620605,9.77388858795166,256.1617736816406,16.005054473876953,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Joy'],0.01,0.0,29.98575963718821,32,0,0.1276512891054153,7.487348079681396,83.01571655273438,9.111295700073242,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Wonder'],0.01,0.0,29.98575963718821,30,0,-2.0864415168762207,5.852765083312988,63.96132278442383,7.99758243560791,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,30,0,-0.614574670791626,4.2580246925354,25.02930450439453,5.0029296875,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Nostalgia'],0.01,0.0,29.98575963718821,30,0,-7.879612445831299,8.476454734802246,119.88373565673828,10.949143409729004,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Tenderness'],0.01,0.0,29.98575963718821,30,0,2.1749606132507324,5.371390342712402,41.55657577514648,6.446438789367676,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Peacfulness'],0.01,0.0,29.98575963718821,30,0,-9.523553848266602,10.198265075683594,162.42572021484375,12.744634628295898,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Joy'],0.01,0.0,29.98575963718821,30,0,0.4199932217597961,6.761162281036377,72.27017974853516,8.501187324523926,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Power'],0.01,0.0,29.98575963718821,30,0,-1.7957643270492554,5.435178279876709,67.89675903320312,8.239949226379395,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Tension'],0.01,0.0,29.98575963718821,30,0,-0.416777104139328,5.557657718658447,62.17701721191406,7.88524055480957,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Sadness'],0.01,0.0,29.98575963718821,30,0,-1.153283953666687,2.107240676879883,13.703556060791016,3.701831340789795,MAE,True,0.5,1.4,last_adaptive_density_oversampling,
allconv_01,['Wonder'],0.01,0.0,29.98575963718821,30,0,-1.492855668067932,5.7655463218688965,58.09916305541992,7.622280597686768,MAE,True,0.5,1.4,adaptive_density_oversampling_V2,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,30,0,-3.956501483917236,5.762030124664307,44.43903732299805,6.666261196136475,MAE,True,0.5,1.4,adaptive_density_oversampling_V2,
allconv_01,['Nostalgia'],0.01,0.0,29.98575963718821,30,0,-2.970733404159546,5.716878890991211,54.712547302246094,7.396792888641357,MAE,True,0.5,1.4,adaptive_density_oversampling_V2,
allconv_01,['Tenderness'],0.01,0.0,29.98575963718821,30,0,-4.470368385314941,5.275176048278809,55.000885009765625,7.416258335113525,MAE,True,0.5,1.4,adaptive_density_oversampling_V2,
allconv_01,['Peacfulness'],0.01,0.0,29.98575963718821,30,0,3.277409553527832,7.2333292961120605,81.56475067138672,9.031320571899414,MAE,True,0.5,1.4,adaptive_density_oversampling_V2,
allconv_01,['Joy'],0.01,0.0,29.98575963718821,30,0,-0.9450663924217224,7.176594257354736,77.52889251708984,8.805048942565918,MAE,True,0.5,1.4,adaptive_density_oversampling_V2,
allconv_01,['Power'],0.01,0.0,29.98575963718821,30,0,-5.35903263092041,6.095136642456055,88.09477996826172,9.385882377624512,MAE,True,0.5,1.4,adaptive_density_oversampling_V2,
allconv_01,['Tension'],0.01,0.0,29.98575963718821,30,0,0.6579738259315491,5.414745807647705,54.09510040283203,7.3549370765686035,MAE,True,0.5,1.4,adaptive_density_oversampling_V2,
allconv_01,['Sadness'],0.01,0.0,29.98575963718821,30,0,2.385141372680664,4.2408528327941895,32.08244705200195,5.66413688659668,MAE,True,0.5,1.4,adaptive_density_oversampling_V2,
multitask_model,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,0.0,29.98575963718821,30,0,-0.0656261146068573,5.364838123321533,53.30481719970703,7.121515274047852,MAE,False,0.0,0.0,No oversampling,
multitask_model,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,2.0,29.98575963718821,30,0,0.9075053334236144,6.388379096984863,65.77113342285156,7.96836519241333,dense_weight,False,0.0,0.0,No oversampling,
allconv_01,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,1.0,29.98575963718821,30,0,1.5627281665802002,5.372182369232178,46.70232772827149,6.649336814880371,dense_weight,False,0.0,0.0,No oversampling,
allconv_01,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,3.0,29.98575963718821,30,0,-3.0043814182281494,6.8003010749816895,84.13514709472656,8.756765365600586,dense_weight,False,0.0,0.0,No oversampling,
allconv_01,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,4.0,29.98575963718821,30,0,-2.866459608078003,6.825026035308838,82.59481811523438,8.716306686401367,dense_weight,False,0.0,0.0,No oversampling,
allconv_4_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,0.0,29.98575963718821,30,0,-0.9598160982131958,4.713924884796143,43.63285827636719,6.423006057739258,MAE,False,0.0,0.0,No oversampling,
allconv_01,['Wonder'],0.01,2.0,29.98575963718821,30,0,0.6862941980361938,6.105884552001953,57.47975158691406,7.581540107727051,dense_weight,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Transcendence'],0.01,2.0,29.98575963718821,30,0,1.069443941116333,3.996402502059937,23.530874252319336,4.850863456726074,dense_weight,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Nostalgia'],0.01,2.0,29.98575963718821,30,0,-0.3296640515327453,5.419346332550049,48.528018951416016,6.966205596923828,dense_weight,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Tenderness'],0.01,2.0,29.98575963718821,30,0,-1.282623052597046,4.737874984741211,35.69858932495117,5.97482967376709,dense_weight,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Peacfulness'],0.01,2.0,29.98575963718821,30,0,-10.897822380065918,11.21839714050293,182.5702362060547,13.511855125427246,dense_weight,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Joy'],0.01,2.0,29.98575963718821,30,0,-1.1999666690826416,7.358715057373047,89.01558685302734,9.434806823730469,dense_weight,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Power'],0.01,2.0,29.98575963718821,30,0,-1.3840287923812866,5.2290873527526855,55.11501693725586,7.423948764801025,dense_weight,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Tension'],0.01,2.0,29.98575963718821,30,0,-6.681418418884277,8.03255558013916,105.52700805664062,10.27263355255127,dense_weight,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Sadness'],0.01,2.0,29.98575963718821,30,0,0.2307174354791641,3.1989190578460693,18.96805000305176,4.3552327156066895,dense_weight,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Wonder'],0.01,0.0,29.98575963718821,30,0,-0.651415228843689,5.915437698364258,51.6964111328125,7.190021514892578,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,30,0,-2.870970726013184,4.4596476554870605,28.727161407470703,5.359772682189941,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Nostalgia'],0.01,0.0,29.98575963718821,30,0,-4.625810146331787,6.511151313781738,73.24622344970703,8.558401107788086,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Tenderness'],0.01,0.0,29.98575963718821,30,0,-4.441439628601074,5.413028240203857,53.482669830322266,7.31318473815918,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Peacfulness'],0.01,0.0,29.98575963718821,30,0,-3.3904385566711426,8.549551963806152,107.18207550048828,10.352877616882324,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Joy'],0.01,0.0,29.98575963718821,30,0,-3.799371719360352,8.210792541503906,97.58061981201172,9.878290176391602,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Power'],0.01,0.0,29.98575963718821,30,0,-1.7730308771133425,5.702637195587158,73.11336517333984,8.55063533782959,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Tension'],0.01,0.0,29.98575963718821,30,0,1.979607105255127,5.676877021789551,50.89928436279297,7.134373664855957,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_01,['Sadness'],0.01,0.0,29.98575963718821,30,0,4.913700103759766,5.796082019805908,42.27251052856445,6.501731395721436,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_4_layer,['Wonder'],0.01,0.0,29.98575963718821,30,0,-1.4502493143081665,5.195837497711182,45.098480224609375,6.715540409088135,MAE,False,0.0,0.0,No oversampling,
allconv_4_layer,['Transcendence'],0.01,0.0,29.98575963718821,30,0,-1.9345418214797967,3.6534175872802734,19.87083625793457,4.457671642303467,MAE,False,0.0,0.0,No oversampling,
allconv_4_layer,['Nostalgia'],0.01,0.0,29.98575963718821,30,0,1.842612266540528,5.790030002593994,55.245731353759766,7.432747364044189,MAE,False,0.0,0.0,No oversampling,
allconv_4_layer,['Tenderness'],0.01,0.0,29.98575963718821,30,0,1.109643816947937,4.176895618438721,26.370466232299805,5.135218143463135,MAE,False,0.0,0.0,No oversampling,
allconv_4_layer,['Peacfulness'],0.01,0.0,29.98575963718821,30,0,-0.905604898929596,6.485052585601807,63.203914642333984,7.950088977813721,MAE,False,0.0,0.0,No oversampling,
allconv_4_layer,['Joy'],0.01,0.0,29.98575963718821,30,0,-3.0540053844451904,7.126754283905029,87.13290405273438,9.334500312805176,MAE,False,0.0,0.0,No oversampling,
allconv_4_layer,['Power'],0.01,0.0,29.98575963718821,30,0,3.0468053817749023,7.239174842834473,89.68585205078125,9.470261573791504,MAE,False,0.0,0.0,No oversampling,
allconv_4_layer,['Tension'],0.01,0.0,29.98575963718821,30,0,-4.65994930267334,5.850591659545898,68.76951599121094,8.292738914489746,MAE,False,0.0,0.0,No oversampling,
allconv_4_layer,['Sadness'],0.01,0.0,29.98575963718821,30,0,-0.9912060499191284,2.1684563159942627,13.612462043762209,3.689507007598877,MAE,False,0.0,0.0,No oversampling,
allconv_4_layer,['Wonder'],0.01,2.0,29.98575963718821,30,0,-4.369171619415283,6.803745746612549,66.72290802001953,8.16840934753418,dense_weight,False,0.0,0.0,No oversampling,
allconv_4_layer,['Transcendence'],0.01,2.0,29.98575963718821,30,0,-0.8322241306304932,3.4106035232543945,19.17762565612793,4.3792266845703125,dense_weight,False,0.0,0.0,No oversampling,
allconv_4_layer,['Nostalgia'],0.01,2.0,29.98575963718821,30,0,-2.9534807205200195,6.855325698852539,69.32320404052734,8.326055526733398,dense_weight,False,0.0,0.0,No oversampling,
allconv_4_layer,['Tenderness'],0.01,2.0,29.98575963718821,30,0,4.184634685516357,5.763022422790527,48.91669464111328,6.994047164916992,dense_weight,False,0.0,0.0,No oversampling,
allconv_4_layer,['Peacfulness'],0.01,2.0,29.98575963718821,30,0,-2.285623788833618,7.270422458648682,79.42947387695312,8.912321090698242,dense_weight,False,0.0,0.0,No oversampling,
allconv_4_layer,['Joy'],0.01,2.0,29.98575963718821,30,0,-3.6202025413513184,7.683270454406738,104.47269439697266,10.22118854522705,dense_weight,False,0.0,0.0,No oversampling,
allconv_4_layer,['Power'],0.01,2.0,29.98575963718821,30,0,-0.5106791853904724,7.110438823699951,99.23193359375,9.961523056030272,dense_weight,False,0.0,0.0,No oversampling,
allconv_4_layer,['Tension'],0.01,2.0,29.98575963718821,30,0,-3.2096540927886963,5.351871967315674,63.23615646362305,7.9521164894104,dense_weight,False,0.0,0.0,No oversampling,
allconv_4_layer,['Sadness'],0.01,2.0,29.98575963718821,30,0,3.605844020843506,4.424885272979736,25.35990333557129,5.035861492156982,dense_weight,False,0.0,0.0,No oversampling,
allconv_4_layer,['Wonder'],0.01,0.0,29.98575963718821,30,0,-0.4545620083808899,5.26293420791626,43.43879699707031,6.590811729431152,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_4_layer,['Transcendence'],0.01,0.0,29.98575963718821,30,0,-2.626283645629883,4.941091060638428,37.72469711303711,6.142043590545654,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_4_layer,['Nostalgia'],0.01,0.0,29.98575963718821,30,0,-4.2341389656066895,6.507103443145752,66.86846923828125,8.177314758300781,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_4_layer,['Tenderness'],0.01,0.0,29.98575963718821,30,0,-2.478576421737671,5.04848575592041,44.75977325439453,6.690274715423584,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_4_layer,['Peacfulness'],0.01,0.0,29.98575963718821,30,0,-10.788779258728027,10.950626373291016,174.26751708984375,13.201042175292969,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_4_layer,['Joy'],0.01,0.0,29.98575963718821,30,0,-1.4277006387710571,7.185298919677734,84.17002868652344,9.17442226409912,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_4_layer,['Power'],0.01,0.0,29.98575963718821,30,0,-5.239555835723877,6.362996578216553,87.26255798339844,9.341443061828612,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_4_layer,['Tension'],0.01,0.0,29.98575963718821,30,0,1.092328667640686,5.832125186920166,57.9868392944336,7.6149091720581055,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_4_layer,['Sadness'],0.01,0.0,29.98575963718821,30,0,4.30821418762207,5.061471462249756,31.80576515197754,5.639659881591797,MAE,True,0.5,2.0,adaptive_density_oversampling_V2,
allconv_4_layer,['Transcendence'],0.01,0.0,29.98575963718821,30,0,-1.992248773574829,4.039352416992188,24.02419853210449,4.901448726654053,MAE,True,0.4,1.0,density_oversampling,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,30,0,-2.941239356994629,5.14116096496582,38.34676742553711,6.192476749420166,MAE,True,0.4,1.0,density_oversampling,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,50,0,-1.573928952217102,3.531333923339844,19.36823272705078,4.400935649871826,MAE,True,0.4,1.0,adaptive_density_oversampling,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,50,0,-0.9323109984397888,3.766492605209351,21.95886611938477,4.686028957366943,MAE,True,0.4,1.0,density_oversampling,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,50,0,-1.3614434003829956,3.3576033115386963,16.87236213684082,4.107598304748535,MAE,True,0.2,1.0,adaptive_density_oversampling,
allconv_01,['Tenderness'],0.01,0.0,29.98575963718821,50,0,1.0513684749603271,4.628937244415283,30.522851943969727,5.524748802185059,MAE,True,0.2,1.0,adaptive_density_oversampling,
allconv_01,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,0.0,29.98575963718821,50,0,0.1221724897623062,4.710063457489014,40.67537689208984,6.15336799621582,MAE,False,0.0,0.0,No oversampling,
multitask_model,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,0.0,29.98575963718821,50,0,-1.2590421438217163,5.016672134399414,51.47281646728516,6.91986083984375,MAE,False,0.0,0.0,No oversampling,
multitask_model,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,1.0,29.98575963718821,50,0,0.4511844217777252,5.352449893951416,49.25117492675781,6.911317825317383,dense_weight,False,0.0,0.0,No oversampling,
allconv_01,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,1.0,29.98575963718821,50,0,0.6266903281211853,5.277554035186768,47.88282012939453,6.706164836883545,dense_weight,False,0.0,0.0,No oversampling,
multitask_model,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,2.0,29.98575963718821,50,0,1.0159506797790527,5.978493690490723,58.89555358886719,7.530854225158691,dense_weight,False,0.0,0.0,No oversampling,
allconv_01,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,2.0,29.98575963718821,50,0,-0.7337865829467773,6.181381702423096,65.55278778076172,7.892987728118896,dense_weight,False,0.0,0.0,No oversampling,
multitask_model,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,3.0,29.98575963718821,50,0,-1.6510134935379028,7.253029823303223,93.76634979248048,9.12070083618164,dense_weight,False,0.0,0.0,No oversampling,
allconv_01,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,3.0,29.98575963718821,50,0,-0.1768409460783004,6.597363471984863,69.0298080444336,8.150620460510254,dense_weight,False,0.0,0.0,No oversampling,
multitask_model,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,4.0,29.98575963718821,50,0,-3.038317918777466,6.904755115509033,84.21974182128906,8.752479553222656,dense_weight,False,0.0,0.0,No oversampling,
allconv_01,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,4.0,29.98575963718821,50,0,-4.124653339385986,7.050761699676514,91.70018768310548,9.063152313232422,dense_weight,False,0.0,0.0,No oversampling,
allconv_01,['Wonder'],0.01,0.0,29.98575963718821,50,0,0.1923920065164566,5.050814628601074,39.89044952392578,6.31588888168335,MAE,False,0.0,0.0,No oversampling,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,50,0,-0.6028435230255127,3.671474933624268,20.70186424255371,4.549930095672607,MAE,False,0.0,0.0,No oversampling,
allconv_01,['Nostalgia'],0.01,0.0,29.98575963718821,50,0,-3.120400667190552,6.228249549865723,64.88114166259766,8.054883003234863,MAE,False,0.0,0.0,No oversampling,
allconv_01,['Tenderness'],0.01,0.0,29.98575963718821,50,0,2.2682337760925293,4.784909725189209,34.971343994140625,5.913657188415527,MAE,False,0.0,0.0,No oversampling,
allconv_01,['Peacfulness'],0.01,0.0,29.98575963718821,50,0,-0.1334954649209976,5.909702777862549,63.14973068237305,7.946680545806885,MAE,False,0.0,0.0,No oversampling,
allconv_01,['Joy'],0.01,0.0,29.98575963718821,50,0,-5.45833158493042,8.258698463439941,119.76675415039062,10.94379997253418,MAE,False,0.0,0.0,No oversampling,
allconv_01,['Power'],0.01,0.0,29.98575963718821,50,0,1.3613301515579224,5.87454891204834,61.55278778076172,7.845558643341064,MAE,False,0.0,0.0,No oversampling,
allconv_01,['Tension'],0.01,0.0,29.98575963718821,50,0,-0.624798059463501,5.115796089172363,54.83478927612305,7.4050517082214355,MAE,False,0.0,0.0,No oversampling,
allconv_01,['Sadness'],0.01,0.0,29.98575963718821,50,0,0.0651382729411125,2.1998486518859863,13.040358543395996,3.611143589019776,MAE,False,0.0,0.0,No oversampling,
allconv_01,['Wonder'],0.01,0.0,29.98575963718821,50,0,-0.6188111901283264,5.110470771789551,45.821102142333984,6.769128799438477,dense weight,False,0.0,0.0,No oversampling,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,50,0,0.3747211098670959,3.037099599838257,14.682847023010254,3.831820249557495,dense weight,False,0.0,0.0,No oversampling,
allconv_01,['Nostalgia'],0.01,0.0,29.98575963718821,50,0,2.3371288776397705,5.383759498596191,52.57374572753906,7.250775337219238,dense weight,False,0.0,0.0,No oversampling,
allconv_01,['Tenderness'],0.01,0.0,29.98575963718821,50,0,1.0367884635925293,4.296894550323486,31.99649238586425,5.656544208526611,dense weight,False,0.0,0.0,No oversampling,
allconv_01,['Peacfulness'],0.01,0.0,29.98575963718821,50,0,1.570495843887329,5.622674942016602,49.778995513916016,7.055423259735107,dense weight,False,0.0,0.0,No oversampling,
allconv_01,['Joy'],0.01,0.0,29.98575963718821,50,0,-0.0781568065285682,6.988129615783691,74.83604431152344,8.650782585144043,dense weight,False,0.0,0.0,No oversampling,
allconv_01,['Power'],0.01,0.0,29.98575963718821,50,0,-1.5156540870666504,5.796192169189453,71.87471771240234,8.477895736694336,dense weight,False,0.0,0.0,No oversampling,
allconv_01,['Tension'],0.01,0.0,29.98575963718821,50,0,-2.822040319442749,5.134224891662598,64.22015380859375,8.013748168945312,dense weight,False,0.0,0.0,No oversampling,
allconv_01,['Sadness'],0.01,0.0,29.98575963718821,50,0,-1.4166761636734009,2.0690672397613525,14.085765838623049,3.753100872039795,dense weight,False,0.0,0.0,No oversampling,
allconv_01,['Wonder'],0.01,0.0,29.98575963718821,50,0,-2.5630321502685547,5.898061752319336,56.77294921875,7.534782409667969,MAE,True,0.3,1.0,adaptive_density_oversampling_V2,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,50,0,-2.0242960453033447,4.441390514373779,27.89337158203125,5.281417369842529,MAE,True,0.3,1.0,adaptive_density_oversampling_V2,
allconv_01,['Nostalgia'],0.01,0.0,29.98575963718821,50,0,-5.037588596343994,6.584336280822754,68.71707153320312,8.289576530456543,MAE,True,0.3,1.0,adaptive_density_oversampling_V2,
allconv_01,['Tenderness'],0.01,0.0,29.98575963718821,50,0,-3.4676640033721924,4.759822368621826,46.16154098510742,6.794228553771973,MAE,True,0.3,1.0,adaptive_density_oversampling_V2,
allconv_01,['Peacfulness'],0.01,0.0,29.98575963718821,50,0,-1.4418044090270996,6.405231475830078,60.38477325439453,7.770763874053955,MAE,True,0.3,1.0,adaptive_density_oversampling_V2,
allconv_01,['Joy'],0.01,0.0,29.98575963718821,50,0,-7.320428371429443,8.98656940460205,132.6016082763672,11.515276908874512,MAE,True,0.3,1.0,adaptive_density_oversampling_V2,
allconv_01,['Power'],0.01,0.0,29.98575963718821,50,0,-0.7255364060401917,5.000797271728516,57.24231719970703,7.565865039825439,MAE,True,0.3,1.0,adaptive_density_oversampling_V2,
allconv_01,['Tension'],0.01,0.0,29.98575963718821,50,0,-5.191784381866455,6.076745510101318,73.87559509277344,8.595090866088867,MAE,True,0.3,1.0,adaptive_density_oversampling_V2,
allconv_01,['Sadness'],0.01,0.0,29.98575963718821,50,0,-0.4370236694812774,2.443300008773804,13.272710800170898,3.6431732177734375,MAE,True,0.3,1.0,adaptive_density_oversampling_V2,
allconv_01,['Wonder'],0.01,0.0,29.98575963718821,50,0,-3.1848552227020264,5.839069366455078,58.63493347167969,7.657345294952393,MAE,True,0.4,1.0,adaptive_density_oversampling_V2,
allconv_01,['Wonder'],0.01,0.0,29.98575963718821,50,0,-2.664817571640014,5.722624778747559,51.88991165161133,7.203465461730957,MAE,True,0.4,2.0,adaptive_density_oversampling_V2,
allconv_01,['Transcendence'],0.01,0.0,29.98575963718821,50,0,-4.367311477661133,4.898211479187012,34.31432342529297,5.857842922210693,MAE,True,0.4,2.0,adaptive_density_oversampling_V2,
allconv_01,['Nostalgia'],0.01,0.0,29.98575963718821,50,0,-4.689790725708008,6.190489768981934,61.85504913330078,7.864798069000244,MAE,True,0.4,2.0,adaptive_density_oversampling_V2,
allconv_01,['Tenderness'],0.01,0.0,29.98575963718821,50,0,0.0293604452162981,4.696871757507324,34.09362030029297,5.838974475860596,MAE,True,0.4,2.0,adaptive_density_oversampling_V2,
allconv_01,['Peacfulness'],0.01,0.0,29.98575963718821,50,0,8.112634658813477,9.786747932434082,134.31051635742188,11.589241027832031,MAE,True,0.4,2.0,adaptive_density_oversampling_V2,
allconv_01,['Joy'],0.01,0.0,29.98575963718821,50,0,-6.625836372375488,8.902881622314453,130.39703369140625,11.41915225982666,MAE,True,0.4,2.0,adaptive_density_oversampling_V2,
allconv_01,['Power'],0.01,0.0,29.98575963718821,50,0,1.2941371202468872,5.930827617645264,60.74012756347656,7.793595314025879,MAE,True,0.4,2.0,adaptive_density_oversampling_V2,
allconv_01,['Tension'],0.01,0.0,29.98575963718821,50,0,0.5534136891365051,6.096408843994141,69.2750473022461,8.323163032531738,MAE,True,0.4,2.0,adaptive_density_oversampling_V2,
allconv_01,['Sadness'],0.01,0.0,29.98575963718821,50,0,1.2778204679489136,2.970675230026245,16.407363891601562,4.050600528717041,MAE,True,0.4,2.0,adaptive_density_oversampling_V2,
